Date,Open,High,Low,Close,Volume
2024-02-02 00:00:00,220.81980673335534,221.04511335789576,219.72367037091013,219.72367037091013,8848
2024-02-02 00:05:00,221.71163847274158,221.97695148417145,220.26683430615327,221.70079346024008,1847
2024-02-02 00:10:00,220.32757760020112,221.75098382350197,218.90700029913558,221.75098382350197,9545
2024-02-02 00:15:00,224.63872195092938,226.83201390716343,223.25222265608357,225.11510924006973,5281
2024-02-02 00:20:00,221.3770590849474,222.29437889247342,220.78516194042336,221.6723370360133,7034
2024-02-02 00:25:00,224.5861593542618,224.89831407432786,223.94444986208094,224.049634291935,328
2024-02-02 00:30:00,221.65546529038866,224.0797405338836,221.32555914679304,222.48723589015347,3198
2024-02-02 00:35:00,222.69071341875406,223.89507920368405,222.103773468613,222.71687101804739,5763
2024-02-02 00:40:00,222.9426748248334,224.63212631197587,222.91077021202264,223.73434786646067,9233
2024-02-02 00:45:00,221.53642133458678,222.052986909081,219.1095804181484,219.1095804181484,231
2024-02-02 00:50:00,218.04631941682715,219.40597804711382,217.0392932032552,218.22978207593167,2429
2024-02-02 00:55:00,220.8568711413685,222.21454608707626,218.81350139456163,221.0301737177126,3860
2024-02-02 01:00:00,224.63458990216552,227.32664996390278,224.28837813953515,224.50339622492,3038
2024-02-02 01:05:00,217.4814721025908,218.0431474236957,217.3326077841006,217.9148625391354,2285
2024-02-02 01:10:00,222.4075585464105,223.19037546977748,221.49111075987352,222.1597363517022,7730
2024-02-02 01:15:00,220.16621535314508,221.68298755120136,218.1910954874707,219.58806398178166,8751
2024-02-02 01:20:00,220.95910622731566,222.17720704389808,219.95973805071685,222.17720704389808,9280
2024-02-02 01:25:00,220.25796453484747,221.19647866475796,220.09854125544516,221.19647866475796,7270
2024-02-02 01:30:00,219.4032177088957,221.1758990623687,218.05076610536878,218.764129255285,4686
2024-02-02 01:35:00,222.52905112808338,222.62232908607783,220.7620013194513,221.8330216023499,915
2024-02-02 01:40:00,223.46459180180668,224.98944716649228,223.01501393701673,224.98944716649228,635
2024-02-02 01:45:00,220.78943591329465,222.69742391693478,219.89270044017312,222.69742391693478,1892
2024-02-02 01:50:00,221.8039403694126,223.66470245971976,221.1065776796186,221.12147047195543,6864
2024-02-02 01:55:00,219.0931802841637,219.28625258896207,217.08394937240578,217.60016422363313,8428
2024-02-02 02:00:00,221.68327376283258,222.01335920349737,221.189641584189,221.189641584189,6034
2024-02-02 02:05:00,222.37839218729286,223.93229849022578,221.5848976158694,223.3243045565193,2537
2024-02-02 02:10:00,218.64781698172624,219.68622200045857,217.42663246916814,219.5037473066903,3389
2024-02-02 02:15:00,224.23017423537263,225.23680352297373,223.62961286569643,225.23680352297373,8724
2024-02-02 02:20:00,225.82406257965167,227.29245667362778,225.0648817269845,225.30041291423615,2534
2024-02-02 02:25:00,217.82116080615276,219.7334326976829,216.6655096951087,216.94484141891505,8781
2024-02-02 02:30:00,220.6647158037993,221.85486833111042,218.9589531543336,220.74923337827096,8334
2024-02-02 02:35:00,218.82912986585595,219.79914128105958,216.3600162209618,218.93044170374532,7549
2024-02-02 02:40:00,219.42060554140338,219.63218092602725,218.4886618900594,218.4886618900594,8241
2024-02-02 02:45:00,225.5088373140676,225.6509366814904,224.24392968222722,225.2689615397418,441
2024-02-02 02:50:00,222.94648529236923,223.85102619403096,221.3766040458092,222.29211655631212,4330
2024-02-02 02:55:00,218.34970631038175,219.83999422860825,217.34232554985516,218.63387928676707,9610
2024-02-02 03:00:00,220.31039985151295,222.34072583228266,217.8872268708449,220.13778554663335,8522
2024-02-02 03:05:00,219.56218509725295,220.12992132248235,216.8565247695381,219.2920027276599,8096
2024-02-02 03:10:00,218.02420231510757,219.38606799382728,216.72959858752552,216.72959858752552,1056
2024-02-02 03:15:00,221.99636547539762,223.56458564785743,221.52180403300943,221.58251766305466,9310
2024-02-02 03:20:00,220.4166820510093,221.19431170208196,219.85107206104564,221.19431170208196,761
2024-02-02 03:25:00,220.5726959513645,221.6312625358638,219.4335814740733,221.6312625358638,7247
2024-02-02 03:30:00,218.64182503055034,219.94160568849688,217.39816453387792,219.4534699867172,1923
2024-02-02 03:35:00,218.62416074826623,220.827673579281,218.30398767660208,220.827673579281,2649
2024-02-02 03:40:00,220.9767321859482,221.56639190537427,219.88723408047977,219.88723408047977,8056
2024-02-02 03:45:00,222.4419878909122,222.62251560964793,221.08302593241945,222.0637458748019,6031
2024-02-02 03:50:00,222.57142330857417,225.017163043911,222.47658072413364,225.017163043911,8782
2024-02-02 03:55:00,222.22688425930815,222.98447958023618,221.13582657695892,221.13582657695892,142
2024-02-02 04:00:00,221.56804888896642,221.6344179594559,220.15305607854424,220.9663554217994,6381
2024-02-02 04:05:00,221.36268841652813,221.4763017459065,220.70049177595155,221.42146088711868,1680
2024-02-02 04:10:00,222.94965339259107,223.91453615064663,222.19064669417457,223.75993209838313,9958
2024-02-02 04:15:00,219.83994904462767,221.26095893481025,217.29099390298995,217.29099390298995,1863
2024-02-02 04:20:00,222.02517386629614,222.5548676691145,220.44834368664752,222.49369751371512,2551
2024-02-02 04:25:00,219.83784924680305,220.63206265738773,217.74571065237052,220.02911712788756,9635
2024-02-02 04:30:00,223.05790324844025,224.14580792960035,221.85079129861114,222.4431365703004,1567
2024-02-02 04:35:00,221.90620691807393,222.90506496998157,220.25337115872009,220.25337115872009,3045
2024-02-02 04:40:00,221.19790101549017,221.5457141347169,220.6382856331221,220.65533515224945,1520
2024-02-02 04:45:00,219.83789834449448,220.24922178760679,218.81850939958767,218.94561444544513,8623
2024-02-02 04:50:00,221.57093286402485,223.75251492173558,220.6778656128027,223.75251492173558,5343
2024-02-02 04:55:00,219.9021364768337,220.79924916710308,218.79387764188732,219.88713625275454,6759
2024-02-02 05:00:00,221.92313003681008,222.5641856567805,219.80128529879693,222.19806045947533,2760
2024-02-02 05:05:00,224.62744622036635,224.8205958542313,224.01352016648949,224.01352016648949,9099
2024-02-02 05:10:00,219.54071101715573,221.08435621988284,218.97217727169962,221.08435621988284,8191
2024-02-02 05:15:00,218.8274890735439,219.31042118714774,217.4794364769188,217.7528248919379,5212
2024-02-02 05:20:00,220.05175544506216,220.7882700787963,217.42453319248855,220.7882700787963,6609
2024-02-02 05:25:00,218.98679863699354,219.39644817851735,218.82138965951683,219.17155081221654,5742
2024-02-02 05:30:00,223.08453113191982,224.54515609618764,221.5169308954908,224.54515609618764,2319
2024-02-02 05:35:00,219.44538042484342,220.5207705530101,217.59057553030323,217.59057553030323,2082
2024-02-02 05:40:00,219.63968463381855,221.73442200863406,218.07523819976353,218.07523819976353,9089
2024-02-02 05:45:00,221.43146907710477,222.97230294912524,220.95303288003421,222.1239841167621,9952
2024-02-02 05:50:00,219.45733692636574,220.3305099590086,218.22671981125794,220.3305099590086,4807
2024-02-02 05:55:00,223.4696310743371,224.5662936383439,221.82077648168504,221.82077648168504,3621
2024-02-02 06:00:00,221.1344603624351,222.3126640858037,219.22156147675517,220.8568840766865,2473
2024-02-02 06:05:00,218.76821852443268,219.67814600633713,218.34343664226662,219.67814600633713,2351
2024-02-02 06:10:00,220.17300356304426,220.24289042762175,217.99027870369616,220.02710887625204,3174
