Date,Open,High,Low,Close,Volume
2024-02-02 00:00:00,170.14628264798972,170.7622150950225,169.65843754878304,170.4245189586219,3025
2024-02-02 00:05:00,167.6337196166792,168.08247744848066,166.86494500774904,167.21835837077802,4310
2024-02-02 00:10:00,169.77170051975673,170.80468093389428,168.9092832616649,169.67374857387773,6493
2024-02-02 00:15:00,171.5938600091569,172.38229690895437,170.9135701111626,170.96924011777526,7878
2024-02-02 00:20:00,168.11263195478477,169.73510105585302,168.09317092838901,168.47040747402306,6805
2024-02-02 00:25:00,170.6618336013661,171.13745826683467,169.23604567783045,170.688970545426,5119
2024-02-02 00:30:00,165.9851538633164,166.10058178701084,165.5378939915572,166.10058178701084,7701
2024-02-02 00:35:00,171.79885154787164,172.60154930603468,171.29086896894498,172.60154930603468,6935
2024-02-02 00:40:00,171.51703310561763,172.68749740390126,170.50963867316966,170.50963867316966,641
2024-02-02 00:45:00,168.0224492946383,169.05699625458595,167.07568976570147,169.05699625458595,6540
2024-02-02 00:50:00,167.85711110002327,169.17093363851185,167.38641817055816,169.17093363851185,3236
2024-02-02 00:55:00,169.08074909191757,170.3766486647864,168.6692180879248,170.3766486647864,196
2024-02-02 01:00:00,171.56856795162238,172.65623075389948,169.52295829806644,171.87071588011946,3310
2024-02-02 01:05:00,168.54098156581648,169.87566622545452,168.02756993323663,169.87566622545452,3356
2024-02-02 01:10:00,169.51114654900093,170.2469269404037,169.30757771900045,170.09178538551438,5565
2024-02-02 01:15:00,171.002553816447,171.53327907222337,170.35513296625413,170.35513296625413,4240
2024-02-02 01:20:00,168.16142012368252,168.6000865668691,167.48453612985463,168.6000865668691,5424
2024-02-02 01:25:00,167.10057767384527,167.88334432719864,166.5440229637213,166.5440229637213,2294
2024-02-02 01:30:00,173.46254589044045,174.93699144250908,172.83945181963966,173.31665982284267,5514
2024-02-02 01:35:00,170.19492519625638,171.42759414870244,168.94099919558485,171.00058263927065,466
2024-02-02 01:40:00,167.32451890089501,167.4643093055293,166.08427313307112,166.86653363068638,4384
2024-02-02 01:45:00,166.45590500191875,168.19097963924628,164.93695362136734,166.88219863301393,223
2024-02-02 01:50:00,172.08806774062768,173.7314582957049,170.74920129904547,173.7285952513663,1100
2024-02-02 01:55:00,166.7947229124302,167.24588647679516,166.32133076488245,167.24588647679516,8895
2024-02-02 02:00:00,168.82161085472967,169.90971099458457,168.44461024540064,168.89829691641788,627
2024-02-02 02:05:00,166.94292315307237,167.03301023138928,166.270033260928,166.8141975623373,3585
2024-02-02 02:10:00,169.44951840042307,170.21805601490698,169.17416576977212,170.21805601490698,6924
2024-02-02 02:15:00,164.90796648060356,165.72798282332943,163.81665760400486,164.49458222230695,4957
2024-02-02 02:20:00,167.26731948391833,167.36261164234045,166.58715250268085,166.58715250268085,9230
2024-02-02 02:25:00,168.30466243765707,168.69337472268202,167.75854314721738,168.66143273844696,2842
2024-02-02 02:30:00,170.40342254353325,170.88705074338597,169.58118448506633,169.96456879023773,1077
2024-02-02 02:35:00,167.13795864916383,167.23823091069355,165.75463311941098,165.75463311941098,6332
2024-02-02 02:40:00,166.48677730265993,166.96929383357138,166.00299921990484,166.96929383357138,4388
2024-02-02 02:45:00,170.88014975596482,171.29011709265365,169.4070829985197,170.3708335872193,5435
2024-02-02 02:50:00,168.51474137138229,168.94405842856895,167.5854854461182,168.81187406856327,2515
2024-02-02 02:55:00,169.80257800039007,170.7278760714985,167.76310329207482,167.76310329207482,8530
2024-02-02 03:00:00,170.4516394501755,171.4186676647038,170.01139098736272,171.4186676647038,4090
2024-02-02 03:05:00,165.38608161360733,165.98439493776408,164.4020320014408,164.93812358680614,5633
2024-02-02 03:10:00,166.79224817649106,167.8125679294974,165.86938559240645,167.8125679294974,3505
2024-02-02 03:15:00,167.02009250239786,168.07789263584067,166.64227948710862,167.8983477653646,6858
2024-02-02 03:20:00,169.9450794734349,171.3140475195257,169.25358818501337,170.010633288708,9864
2024-02-02 03:25:00,169.81578594012652,170.50112894718845,169.31261329058654,170.41353205023006,2608
2024-02-02 03:30:00,169.29154056689953,170.75449920208982,167.92683289608243,170.75449920208982,5010
2024-02-02 03:35:00,171.22482086841472,171.5035522566222,170.72672715138233,171.5035522566222,8121
2024-02-02 03:40:00,168.48933281853624,169.99104666038255,168.45709397235103,169.99104666038255,2675
2024-02-02 03:45:00,167.5889238658863,167.98861169202868,165.89884578607396,167.20130631318114,143
2024-02-02 03:50:00,169.1825365111365,169.78543313647427,168.5902391334803,168.84046488732506,2886
2024-02-02 03:55:00,170.71453167692295,171.2097895273342,169.11315267259,170.02120179742982,2038
2024-02-02 04:00:00,168.26485158068868,169.04668778122425,167.6801868950793,168.20629410746616,5444
2024-02-02 04:05:00,170.13319356869422,170.80558578553038,169.10196504547562,169.10196504547562,4439
2024-02-02 04:10:00,171.8778396534812,172.31865340031047,171.25248967962517,171.96960912345918,2642
2024-02-02 04:15:00,167.80042074587908,168.62852995561062,166.60025966942698,166.60025966942698,4835
2024-02-02 04:20:00,168.29676701742204,168.7581716596698,168.01774468563124,168.32022952709482,7438
2024-02-02 04:25:00,169.70309953896196,170.5114827109385,169.136977104626,169.75878297139445,1195
2024-02-02 04:30:00,168.5231310795765,169.43004278751621,168.2852879549054,169.41425195431626,1648
2024-02-02 04:35:00,171.01865446715433,171.20901042324067,170.11628517277174,170.11628517277174,2783
2024-02-02 04:40:00,170.97401029676195,172.03912301703198,170.30261123290154,171.5364934494554,6129
2024-02-02 04:45:00,169.2741143007612,169.5706489349353,168.3775161901982,168.94943392400762,3811
2024-02-02 04:50:00,168.10833298087488,168.78724087370637,167.54706517524113,168.28587020067087,8496
2024-02-02 04:55:00,169.22586750172175,170.00307569343624,168.38582921401328,169.18835675992,5106
2024-02-02 05:00:00,166.31901186467704,167.4618200763638,166.23821696883073,167.4618200763638,3121
2024-02-02 05:05:00,167.8066418319792,169.38162169609996,167.5639489398872,168.82921872294528,6630
2024-02-02 05:10:00,170.19494928512103,170.47964569322784,168.8242741251466,169.16112953029585,2652
2024-02-02 05:15:00,171.46321887013275,172.9465087794876,170.3552959995635,170.6257154867967,3127
2024-02-02 05:20:00,167.57150976270137,168.93975439131574,166.5752872965497,167.6731334516106,4614
2024-02-02 05:25:00,167.21109190967135,167.92287489377128,167.12235054334076,167.63969853097043,2570
2024-02-02 05:30:00,168.61631290947622,169.17342674129748,167.55815033640695,169.17342674129748,3129
2024-02-02 05:35:00,172.1008077032644,173.4059498504891,171.86698992988372,172.55186193536719,5637
2024-02-02 05:40:00,166.78044332700583,167.1545285213823,165.9766278783507,165.9766278783507,496
2024-02-02 05:45:00,171.01067049743074,171.07344273421538,170.3795023237142,170.45325249271676,1187
2024-02-02 05:50:00,168.46909254755215,168.9544824205845,168.03855726707613,168.9544824205845,4362
2024-02-02 05:55:00,168.8126877180279,170.0634183200379,167.1669640266472,168.30048130771192,4734
2024-02-02 06:00:00,168.29525200939972,168.62864129568806,167.61911939493643,168.47357463375434,4819
2024-02-02 06:05:00,170.97602610829634,171.2866102176598,170.61989193306673,170.7349249151933,6876
2024-02-02 06:10:00,172.04751553694618,173.01909160905757,171.8215850146419,171.99859901596722,9889
2024-02-02 06:15:00,167.70688448116695,168.4940430003902,166.89305126252438,166.89305126252438,6780
2024-02-02 06:20:00,170.6231358480471,171.80647539874536,169.86121602025378,170.6835528286174,7941
2024-02-02 06:25:00,170.69416815621778,172.75487975778032,169.6061309003725,171.52532290545258,8851
2024-02-02 06:30:00,167.79766385583187,168.81377675341372,167.74292474916606,168.39772392156019,6139
2024-02-02 06:35:00,168.2836182130539,168.76984159749463,166.60554168159277,166.60554168159277,7952
2024-02-02 06:40:00,170.0641474093119,171.50317853156872,169.43078719629088,171.50317853156872,8375
2024-02-02 06:45:00,168.74466262587686,169.17372409120588,168.22679652537568,168.76160097237474,6776
