Date,Open,High,Low,Close,Volume
2024-02-02 00:00:00,323.09304768457775,323.4523680206337,322.6720688868971,323.4523680206337,2787
2024-02-02 00:05:00,320.2679654646219,322.7615226196626,318.39009646654387,322.7615226196626,6716
2024-02-02 00:10:00,318.65473578605713,319.51138809251154,317.7617423462399,317.7617423462399,2423
2024-02-02 00:15:00,318.4020114179199,321.4931867102763,317.8480781182659,317.8480781182659,8678
2024-02-02 00:20:00,323.1400080546553,325.0750895072701,321.2565251314796,323.9770543336824,6139
2024-02-02 00:25:00,316.335575377468,319.3412687338022,313.60670941685356,313.60670941685356,3811
2024-02-02 00:30:00,327.2215579448904,329.92697852320725,324.6495457504019,324.6495457504019,4287
2024-02-02 00:35:00,323.1548139264867,324.20842273505735,321.8646011434475,321.8646011434475,4903
2024-02-02 00:40:00,324.06479686779994,324.83665385268284,321.04161653395886,324.2355161798989,3853
2024-02-02 00:45:00,326.2279295404969,326.49306467930427,325.3011922968272,326.2856465274448,7661
2024-02-02 00:50:00,318.59872149671963,322.7244666613952,317.32572157175065,320.71004710645576,3825
2024-02-02 00:55:00,320.85247690045816,322.1176536555946,320.3533032250411,322.1176536555946,1994
2024-02-02 01:00:00,318.12208574213133,318.34553738008435,316.62315275933446,316.62315275933446,1779
2024-02-02 01:05:00,320.5399708555237,320.81599264047844,317.3556642607255,320.81599264047844,5322
2024-02-02 01:10:00,324.62115846336576,324.69720246886703,324.28369875882487,324.61243058354097,6585
2024-02-02 01:15:00,316.5288334305356,319.3890447440644,313.8188861156448,319.3890447440644,850
2024-02-02 01:20:00,321.9366028127259,323.5095654410374,319.40620805894383,323.5095654410374,4620
2024-02-02 01:25:00,316.6556080407752,317.5315375582838,314.02482684816937,315.3730617767477,7833
2024-02-02 01:30:00,324.1140123668972,326.08079478135716,323.708239172917,324.5681206773256,4022
2024-02-02 01:35:00,320.51520062077725,321.3553358452981,317.11033645577356,317.11033645577356,3305
2024-02-02 01:40:00,324.4780731658695,324.77577027328954,323.4173529704868,324.13089574929603,5379
2024-02-02 01:45:00,320.4825403205152,322.901927004814,318.76402392953884,322.53872558204387,9929
2024-02-02 01:50:00,320.9335838558167,321.4841395608713,320.55642763313966,321.0728396043745,4289
2024-02-02 01:55:00,322.95425942412413,325.10657436927374,320.5053204833481,323.2418871071051,1797
2024-02-02 02:00:00,321.0353748453993,323.15853734578656,319.08918156063544,323.15853734578656,9143
2024-02-02 02:05:00,317.24741607087964,317.8282734104153,316.8096072661872,317.65750695586246,991
2024-02-02 02:10:00,320.8966279504465,323.03413579239896,316.87693315037853,319.9772365458774,6488
2024-02-02 02:15:00,317.4465544153383,319.39614088141775,315.25534162623484,319.39614088141775,6810
2024-02-02 02:20:00,315.2650279549363,316.72681663567624,314.38333540705105,314.38333540705105,2681
2024-02-02 02:25:00,319.0091081954549,319.061412191455,317.8934151897991,318.59922356080614,1957
2024-02-02 02:30:00,316.0346613200733,316.41534784451125,314.0592280169705,316.41534784451125,1305
2024-02-02 02:35:00,319.15949918931295,319.90714054372575,314.8378559522082,319.90714054372575,3352
2024-02-02 02:40:00,320.6195467484841,324.0057908930268,320.608216661641,322.6802418157697,8524
2024-02-02 02:45:00,326.0906419992114,327.17175441999717,324.57855380144326,325.5241799282238,2987
2024-02-02 02:50:00,321.5875923502233,324.4648579481418,319.65712057373787,319.65712057373787,6580
2024-02-02 02:55:00,315.5791590495159,317.25236573951224,312.4569511969718,312.4569511969718,8245
2024-02-02 03:00:00,320.1963237591341,320.87617823307164,316.54690093102465,316.54690093102465,7291
2024-02-02 03:05:00,318.5316497316269,318.59419987634584,316.79827222714556,316.79827222714556,6814
2024-02-02 03:10:00,315.635916856829,316.7554228018382,312.3917581548834,316.020958940283,6990
2024-02-02 03:15:00,315.35403239754334,316.99602980126537,314.26577719984545,315.07348743947654,8066
2024-02-02 03:20:00,325.07761337954685,328.3001948412007,324.343572499546,328.3001948412007,4366
2024-02-02 03:25:00,321.74857367986635,322.69185849765444,320.2190261884728,322.69185849765444,6586
2024-02-02 03:30:00,318.5924259405979,320.4489348836977,318.30465737322817,319.4632385921351,4259
2024-02-02 03:35:00,323.4722676044119,324.9882925513407,322.0125255856085,324.9882925513407,8920
2024-02-02 03:40:00,315.3222165890825,317.40153135687115,313.7419393709965,313.7419393709965,2780
2024-02-02 03:45:00,319.86915266978133,322.440168165282,319.58305467965613,320.738470623234,3143
2024-02-02 03:50:00,322.1756825708323,323.0020336541371,319.84672201252073,321.47269864895657,7619
2024-02-02 03:55:00,319.9359230221379,320.07712084024155,318.92532067568396,318.92532067568396,4040
2024-02-02 04:00:00,324.6281661019311,324.9626984991005,322.27776276490107,323.9100091136235,381
2024-02-02 04:05:00,322.9971585197213,326.1041256824407,322.40359794829357,324.58358753971766,4252
2024-02-02 04:10:00,324.0635910191915,325.82762807095804,322.15875378235813,322.15875378235813,6710
2024-02-02 04:15:00,317.3820417524068,319.0681737390713,316.6629722458697,319.0681737390713,3373
2024-02-02 04:20:00,326.1004690692405,326.2462199506476,325.12141514015656,325.62860906575565,8058
2024-02-02 04:25:00,319.47113654961936,320.55557961242675,318.88862306380776,318.88862306380776,4572
2024-02-02 04:30:00,327.7852509497723,329.42433556230657,326.26415874098905,326.84147879051847,3311
2024-02-02 04:35:00,323.41887534984545,324.773598164191,322.13172074785933,322.95106600157465,3511
2024-02-02 04:40:00,323.4312014383098,326.0419974652501,321.83423844749495,326.0419974652501,8262
2024-02-02 04:45:00,317.64161492925774,320.7743073031674,315.99203087649886,318.34941621649256,8368
2024-02-02 04:50:00,321.06838498237073,321.56141453148797,320.4247626630744,321.0511556259908,8238
2024-02-02 04:55:00,325.46918437978405,325.9176536602819,324.8463458338689,325.1618273286836,408
2024-02-02 05:00:00,318.32949825833845,319.2956095513284,315.94454931611455,315.94454931611455,6829
2024-02-02 05:05:00,322.4599146261074,323.70367071055995,321.83844755846275,322.63271201817355,3787
2024-02-02 05:10:00,315.50661457233804,317.9066555255837,314.199372650736,314.199372650736,2272
2024-02-02 05:15:00,318.8697243128571,320.2802781273597,317.0421860104363,320.18614724045784,3719
2024-02-02 05:20:00,322.95626243345816,323.40627470774797,321.2282008637083,323.2860049706248,3729
2024-02-02 05:25:00,321.64234268709754,323.39243436545746,319.5455295366448,323.39243436545746,7169
2024-02-02 05:30:00,317.8275060054061,318.8111683952535,316.0591123791977,318.8111683952535,6342
2024-02-02 05:35:00,321.95062529055843,322.9627753332199,321.8591277688818,322.9627753332199,4397
2024-02-02 05:40:00,319.1664894133934,321.67554915994964,318.2680548891627,321.67554915994964,5387
2024-02-02 05:45:00,316.7100429292554,318.68862490562395,315.01989222170994,318.68862490562395,2084
2024-02-02 05:50:00,320.8270672485076,323.6247286260386,318.2928826100763,321.91560033493175,6881
2024-02-02 05:55:00,320.0297002514321,320.28466876878485,319.17161732088,320.11431482544253,8160
2024-02-02 06:00:00,320.1299944886399,322.899771676258,318.4623648557689,322.899771676258,1969
2024-02-02 06:05:00,323.26023807490265,323.75462334689286,322.39065032923145,323.75462334689286,1045
2024-02-02 06:10:00,318.1977120471337,319.1633177139246,318.1291358094321,319.1633177139246,7235
2024-02-02 06:15:00,315.46212798014204,316.48771094387257,313.49054982675864,314.3521710649581,6835
2024-02-02 06:20:00,313.2704697744944,313.8118814052205,312.67584455452953,312.67584455452953,2898
2024-02-02 06:25:00,323.30916269432777,324.648395093571,321.99343566628477,323.1465534134991,501
2024-02-02 06:30:00,320.94855188355217,324.0443054703311,319.6681169837744,321.2087679421697,4013
2024-02-02 06:35:00,318.2177189750275,318.8863225663707,316.54201618216734,318.62099816165573,8486
2024-02-02 06:40:00,319.16844276288316,319.79839190836265,316.83862192892445,316.83862192892445,1573
2024-02-02 06:45:00,318.8195686862443,321.5485865739568,317.7026877553903,317.7026877553903,4347
2024-02-02 06:50:00,319.67142606729544,321.31307399186977,317.97993693626216,319.36527624420484,7588
2024-02-02 06:55:00,322.9160106660188,323.7482244120149,320.93969790087226,322.6680363069019,5710
2024-02-02 07:00:00,324.82907989542747,326.2984664936962,321.8013140728259,325.7875876543862,3701
2024-02-02 07:05:00,314.0533671716474,315.16756977115057,313.318806383918,315.16756977115057,9220
2024-02-02 07:10:00,321.08807558785435,322.6163582097363,320.84724061977886,322.1068508905176,5554
2024-02-02 07:15:00,322.55538076073094,325.03763194207835,320.03971776607176,325.03763194207835,2935
2024-02-02 07:20:00,318.08271428903157,319.9030637102026,316.9138311973321,319.9030637102026,7221
2024-02-02 07:25:00,317.75123224958526,319.3869182386227,316.3792991465223,317.8912328351849,9725
2024-02-02 07:30:00,319.3883875476451,319.83474667939777,318.6611655014058,319.83474667939777,4392
2024-02-02 07:35:00,314.3823544000489,316.31791278916756,314.3244667883346,314.5325685985604,9136
2024-02-02 07:40:00,322.72947875639073,324.8101007643776,322.20259076343586,324.8101007643776,336
2024-02-02 07:45:00,318.0570620007629,319.01770864331047,315.1224839087961,315.1224839087961,1331
2024-02-02 07:50:00,323.41690603249555,326.10452237374136,322.1657120488318,322.73987945108763,451
2024-02-02 07:55:00,321.64650964991245,322.0978555621121,320.4104324267356,320.4104324267356,7302
2024-02-02 08:00:00,312.45944312064313,315.58585650884044,310.7099399248407,311.4386103076426,9442
2024-02-02 08:05:00,320.768705727315,321.05633599768265,319.6602862232931,320.68075704004127,7525
2024-02-02 08:10:00,321.68590883238284,323.80287324099294,320.97893792509956,323.80287324099294,9164
2024-02-02 08:15:00,319.2866130622642,322.5289220924066,318.000337877403,318.84604028728336,5346
2024-02-02 08:20:00,316.7262815071396,318.99380410747045,315.2668175529234,318.99380410747045,7993
2024-02-02 08:25:00,324.0530735467114,327.5101564327978,321.9643411922201,327.5101564327978,4950
2024-02-02 08:30:00,315.5765688275919,315.841638672231,312.42837913160565,312.98523427715446,5846
2024-02-02 08:35:00,320.90474939356284,323.08126156768225,319.57140761967815,323.08126156768225,3397
2024-02-02 08:40:00,317.12549637345415,318.7673548749083,316.1340490888727,316.1340490888727,7778
2024-02-02 08:45:00,319.3143330738002,319.78834958796375,315.8842977371388,315.8842977371388,2036
2024-02-02 08:50:00,323.1069314677735,324.87308100930784,321.5812528694126,321.5812528694126,8088
2024-02-02 08:55:00,316.2271963018416,321.2750401758028,315.03377803103086,321.2750401758028,5412
2024-02-02 09:00:00,317.35892438947326,318.3335866381271,316.04780210544044,316.1294207190343,2970
2024-02-02 09:05:00,316.8773130542157,318.6433200967462,314.4779958713527,318.6433200967462,5273
2024-02-02 09:10:00,320.35012026743135,321.78166490361656,319.99762206589173,321.78166490361656,5686
2024-02-02 09:15:00,322.885700571719,324.3987139381243,318.98070869281355,318.98070869281355,732
2024-02-02 09:20:00,322.30192698712096,325.51896028554665,321.5940450694243,325.51896028554665,7722
2024-02-02 09:25:00,318.45771241724714,319.4716189890829,317.15879428288736,318.2462046505039,6156
2024-02-02 09:30:00,323.6324992127269,324.21353690080116,320.5065615346828,321.95767479690534,6001
2024-02-02 09:35:00,319.95410339351037,321.4826074366277,318.8623512268453,318.8623512268453,1520
2024-02-02 09:40:00,315.7714238465853,318.21999825877947,315.11641070469074,318.21999825877947,3462
2024-02-02 09:45:00,317.3780339745539,319.6627884087757,316.9331041824896,317.06762380550833,5731
2024-02-02 09:50:00,320.3634783215455,320.5819695110077,317.23690844426,320.30166332320545,3183
2024-02-02 09:55:00,322.3635375514249,324.4922424878897,322.2295530318399,324.4922424878897,4394
2024-02-02 10:00:00,318.5116748112737,319.03878136599405,316.9202279997006,316.9202279997006,2073
2024-02-02 10:05:00,323.57158563170765,324.26892499737187,322.1683131402717,322.1683131402717,177
2024-02-02 10:10:00,318.05538191287854,320.5989400744573,315.6092795883133,319.9477078327483,4669
2024-02-02 10:15:00,318.5300669189439,320.2724309557919,317.1560247312341,318.88384125797785,9399
2024-02-02 10:20:00,325.2042327569091,326.09004150779543,324.24024458748625,324.24024458748625,8310
2024-02-02 10:25:00,321.1438097259955,321.5193964020543,319.85912986664505,320.69364906304867,5998
2024-02-02 10:30:00,315.7579908292787,317.8302561381263,314.9394427294256,317.8302561381263,2342
2024-02-02 10:35:00,316.5179707270978,317.8281536804594,315.842311508767,317.8281536804594,7012
2024-02-02 10:40:00,314.6930744203684,316.5014205322209,312.13582032773166,316.5014205322209,6210
