Date,Open,High,Low,Close,Volume
2022-01-03,150.0,152.0,148.0,150.8299028036647,999299
2022-01-04,149.79999999999998,151.95000000000002,148.25,150.67609870877206,1009561
2022-01-05,149.6,151.9,148.5,150.94913021751663,1024332
2022-01-06,149.4,151.85,148.75,150.56535500381435,1028412
2022-01-07,149.20000000000002,151.79999999999998,149.0,150.40503394933222,1042929
2022-01-10,150.5,152.75,148.25,151.57336348663276,1045501
2022-01-11,150.29999999999998,152.70000000000002,148.5,151.3485877493865,1058331
2022-01-12,150.1,152.65,148.75,151.1904673173599,1073558
2022-01-13,149.9,152.6,149.0,151.1874614893071,1075646
2022-01-14,149.70000000000002,152.54999999999998,149.25,151.06711891897487,1094238
2022-01-17,151.0,153.5,148.5,152.21576926819677,1100532
2022-01-18,150.79999999999998,153.45000000000002,148.75,152.00720588666317,1105526
2022-01-19,150.6,153.4,149.0,151.8475418763682,1122280
2022-01-20,150.4,153.35,149.25,151.99175199421066,1129313
2022-01-21,150.20000000000002,153.29999999999998,149.5,151.57834134282385,1141804
2022-01-24,151.5,154.25,148.75,152.81343364197025,1150460
2022-01-25,151.29999999999998,154.20000000000002,149.0,152.72376837306086,1159857
2022-01-26,151.1,154.15,149.25,152.53432736242618,1169561
2022-01-27,150.9,154.1,149.5,152.7323681784483,1184505
2022-01-28,150.70000000000002,154.04999999999998,149.75,152.2420061285714,1191209
2022-01-31,152.0,155.0,149.0,153.3368692889428,1203462
2022-02-01,151.79999999999998,154.95000000000002,149.25,153.43068275639837,1214403
2022-02-02,151.6,154.9,149.5,153.15967062356916,1223286
2022-02-03,151.4,154.85,149.75,153.04320284623037,1231562
2022-02-04,151.20000000000002,154.79999999999998,150.0,152.8644727490373,1244403
2022-02-07,152.5,155.75,149.25,153.84261410512676,1252708
2022-02-08,152.29999999999998,155.70000000000002,149.5,153.91859051687814,1264540
2022-02-09,152.1,155.65,149.75,153.72929122360523,1270410
2022-02-10,151.9,155.6,150.0,153.5371436365497,1279293
2022-02-11,151.70000000000002,155.54999999999998,150.25,153.59512025680183,1292766
2022-02-14,153.0,156.5,149.5,154.55918550855222,1298908
2022-02-15,152.79999999999998,156.45000000000002,149.75,154.499572117897,1314658
2022-02-16,152.6,156.4,150.0,154.20978450251482,1319049
2022-02-17,152.4,156.35,150.25,154.3099870490565,1334141
2022-02-18,152.20000000000002,156.29999999999998,150.5,154.05314301481587,1338695
2022-02-21,153.5,157.25,149.75,155.24939658190613,1345270
2022-02-22,153.29999999999998,157.20000000000002,150.0,154.98671341933215,1361244
2022-02-23,153.1,157.15,150.25,154.88909236706166,1365315
2022-02-24,152.9,157.1,150.5,154.89373806397137,1381996
2022-02-25,152.70000000000002,157.04999999999998,150.75,154.54972997717778,1391888
2022-02-28,154.0,158.0,150.0,155.7331514244637,1399931
2022-03-01,153.79999999999998,157.95000000000002,150.25,155.944947888033,1409366
2022-03-02,153.6,157.9,150.5,155.59839767168197,1416664
2022-03-03,153.4,157.85,150.75,155.5062806991055,1428949
2022-03-04,153.20000000000002,157.79999999999998,151.0,155.3561366032638,1436712
2022-03-07,154.5,158.75,150.25,156.29189971887277,1451423
2022-03-08,154.29999999999998,158.70000000000002,150.5,156.31950298330062,1455478
2022-03-09,154.1,158.65,150.75,156.03215151328322,1473224
2022-03-10,153.9,158.6,151.0,156.0702442372466,1480056
2022-03-11,153.70000000000002,158.54999999999998,151.25,155.7905859477005,1488893
2022-03-14,155.0,159.5,150.5,156.98652740816547,1498275
2022-03-15,154.79999999999998,159.45000000000002,150.75,156.84965706962615,1509203
2022-03-16,154.6,159.4,151.0,156.76280711278946,1524268
2022-03-17,154.4,159.35,151.25,156.635712886586,1526499
2022-03-18,154.20000000000002,159.29999999999998,151.5,156.2890638708545,1541640
2022-03-21,155.5,160.25,150.75,157.66085987311513,1545689
2022-03-22,155.29999999999998,160.20000000000002,151.0,157.4019528540677,1555527
2022-03-23,155.1,160.15,151.25,157.4051975599494,1574241
2022-03-24,154.9,160.1,151.5,157.15707363932435,1583438
2022-03-25,154.70000000000002,160.04999999999998,151.75,157.09936124980698,1594959
2022-03-28,156.0,161.0,151.0,158.11854602170513,1599795
2022-03-29,155.79999999999998,160.95000000000002,151.25,157.9466232538226,1607900
2022-03-30,155.6,160.9,151.5,158.01430605211948,1621586
2022-03-31,155.4,160.85,151.75,157.79598532317377,1631227
2022-04-01,155.20000000000002,160.79999999999998,152.0,157.89012610245604,1644948
2022-04-04,156.5,161.75,151.25,158.75558158620416,1647616
2022-04-05,156.29999999999998,161.70000000000002,151.5,158.57971609338136,1656206
2022-04-06,156.1,161.65,151.75,158.49034384784085,1667569
2022-04-07,155.9,161.6,152.0,158.3560558540985,1677569
2022-04-08,155.70000000000002,161.54999999999998,152.25,158.5164266282166,1686826
2022-04-11,157.0,162.5,151.5,159.34510715135883,1700638
2022-04-12,156.79999999999998,162.45000000000002,151.75,159.18846226928522,1714399
2022-04-13,156.6,162.4,152.0,159.21723311136165,1720996
2022-04-14,156.4,162.35,152.25,158.98968993640983,1734056
2022-04-15,156.20000000000002,162.29999999999998,152.5,158.86374032360683,1744582
2022-04-18,157.5,163.25,151.75,160.01827701230408,1745290
2022-04-19,157.29999999999998,163.20000000000002,152.0,159.76277205098168,1755810
2022-04-20,157.1,163.15,152.25,159.76642910569223,1773983
2022-04-21,156.9,163.1,152.5,159.67735700792994,1775628
2022-04-22,156.70000000000002,163.04999999999998,152.75,159.34337961390358,1787165
2022-04-25,158.0,164.0,152.0,160.65208767321795,1803345
2022-04-26,157.79999999999998,163.95000000000002,152.25,160.4192014519756,1812039
2022-04-27,157.6,163.9,152.5,160.39148006341895,1816381
2022-04-28,157.4,163.85,152.75,160.3067037809388,1834488
2022-04-29,157.20000000000002,163.79999999999998,153.0,160.07794289305772,1835270
2022-05-02,158.5,164.75,152.25,161.23053638391423,1851409
2022-05-03,158.29999999999998,164.70000000000002,152.5,160.91847457944334,1855884
2022-05-04,158.1,164.65,152.75,160.93178896777417,1873611
2022-05-05,157.9,164.6,153.0,160.9853069606127,1877518
2022-05-06,157.70000000000002,164.54999999999998,153.25,160.60811086382617,1894759
2022-05-09,159.0,165.5,152.5,161.8263187006165,1897479
2022-05-10,158.79999999999998,165.45000000000002,152.75,161.68458338475867,1914700
2022-05-11,158.6,165.4,153.0,161.41983444939873,1921418
2022-05-12,158.4,165.35,153.25,161.3712768414791,1933263
2022-05-13,158.20000000000002,165.29999999999998,153.5,161.3385310071118,1944296
2022-05-16,159.5,166.25,152.75,162.36961753474765,1952303
2022-05-17,159.29999999999998,166.20000000000002,153.0,162.20848132569492,1955592
2022-05-18,159.1,166.15,153.25,162.04803761736576,1970932
2022-05-19,158.9,166.1,153.5,162.09638390579417,1981799
2022-05-20,158.70000000000002,166.04999999999998,153.75,161.8603380952998,1991326
2022-05-23,160.0,167.0,153.0,162.9715150500222,1995744
2022-05-24,159.79999999999998,166.95000000000002,153.25,162.89853219498144,2010812
2022-05-25,159.6,166.9,153.5,162.81845215789664,2018302
2022-05-26,159.4,166.85,153.75,162.72451008728748,2032449
2022-05-27,159.20000000000002,166.79999999999998,154.0,162.40059008831892,2041995
2022-05-30,160.5,167.75,153.25,163.71892396896763,2047966
2022-05-31,160.29999999999998,167.70000000000002,153.5,163.55971529234375,2055387
2022-06-01,160.1,167.65,153.75,163.6300107215239,2066174
2022-06-02,159.9,167.6,154.0,163.18913142481333,2075059
2022-06-03,159.70000000000002,167.54999999999998,154.25,162.9603165674271,2092713
2022-06-06,161.0,168.5,153.5,164.03689388631454,2102832
2022-06-07,160.79999999999998,168.45000000000002,153.75,164.00674046092914,2113979
2022-06-08,160.6,168.4,154.0,163.88548458594187,2121429
2022-06-09,160.4,168.35,154.25,164.0669057816057,2128928
2022-06-10,160.20000000000002,168.29999999999998,154.5,163.73325127127228,2137368
2022-06-13,161.5,169.25,153.75,164.90629057265366,2149167
2022-06-14,161.29999999999998,169.20000000000002,154.0,164.7111315768378,2156829
2022-06-15,161.1,169.15,154.25,164.33584179946138,2167615
2022-06-16,160.9,169.1,154.5,164.49338177925972,2179312
2022-06-17,160.70000000000002,169.04999999999998,154.75,164.2635023329243,2185560
2022-06-20,162.0,170.0,154.0,165.4906348761135,2198360
2022-06-21,161.79999999999998,169.95000000000002,154.25,165.32038191907938,2213121
2022-06-22,161.6,169.9,154.5,165.1977913058376,2223329
2022-06-23,161.4,169.85,154.75,165.14593285695142,2231519
2022-06-24,161.20000000000002,169.79999999999998,155.0,164.80998724366438,2236183
2022-06-27,162.5,170.75,154.25,166.2610688543597,2252455
2022-06-28,162.29999999999998,170.70000000000002,154.5,165.9361401678193,2255175
2022-06-29,162.1,170.65,154.75,165.83030796843633,2271353
2022-06-30,161.9,170.6,155.0,165.55691505109903,2284993
2022-07-01,161.70000000000002,170.54999999999998,155.25,165.64202320154277,2285561
2022-07-04,163.0,171.5,154.5,166.56852780558347,2300402
2022-07-05,162.79999999999998,171.45000000000002,154.75,166.63478778479237,2313505
2022-07-06,162.6,171.4,155.0,166.21229959316562,2324575
2022-07-07,162.4,171.35,155.25,166.30464404387808,2330286
2022-07-08,162.20000000000002,171.29999999999998,155.5,166.02388500145264,2340688
2022-07-11,163.5,172.25,154.75,167.2118766874189,2352206
2022-07-12,163.29999999999998,172.20000000000002,155.0,167.19740319478356,2361434
2022-07-13,163.1,172.15,155.25,166.79370357116625,2372582
2022-07-14,162.9,172.1,155.5,166.81843506302945,2375776
2022-07-15,162.70000000000002,172.04999999999998,155.75,166.69154239028103,2388825
2022-07-18,164.0,173.0,155.0,167.67847607830063,2404772
2022-07-19,163.79999999999998,172.95000000000002,155.25,167.76208980728407,2407842
2022-07-20,163.6,172.9,155.5,167.58331759515298,2423961
2022-07-21,163.4,172.85,155.75,167.4269058873968,2426034
2022-07-22,163.20000000000002,172.79999999999998,156.0,167.30042687901772,2440975
2022-07-25,164.5,173.75,155.25,168.42837975990014,2453181
2022-07-26,164.29999999999998,173.70000000000002,155.5,168.2217189913856,2459420
2022-07-27,164.1,173.65,155.75,168.10174432703243,2465103
2022-07-28,163.9,173.6,156.0,168.02652155276633,2483592
2022-07-29,163.70000000000002,173.54999999999998,156.25,167.9905743693736,2491623
2022-08-01,165.0,174.5,155.5,168.9093360326648,2499918
2022-08-02,164.79999999999998,174.45000000000002,155.75,168.81210620530456,2510294
2022-08-03,164.6,174.4,156.0,168.64912733742773,2523780
2022-08-04,164.4,174.35,156.25,168.51533412984145,2531192
2022-08-05,164.20000000000002,174.29999999999998,156.5,168.7361280547545,2536301
2022-08-08,165.5,175.25,155.75,169.61553955066432,2550750
2022-08-09,165.29999999999998,175.20000000000002,156.0,169.4258643492004,2558225
2022-08-10,165.1,175.15,156.25,169.39169592265878,2566374
2022-08-11,164.9,175.1,156.5,169.34170509209343,2579060
2022-08-12,164.70000000000002,175.04999999999998,156.75,168.9123230481834,2590709
2022-08-15,166.0,176.0,156.0,170.0782511230146,2604406
2022-08-16,165.79999999999998,175.95000000000002,156.25,170.0883586257769,2609735
2022-08-17,165.6,175.9,156.5,169.90636076967408,2621027
2022-08-18,165.4,175.85,156.75,169.93572522714598,2629384
2022-08-19,165.20000000000002,175.79999999999998,157.0,169.63352171848416,2644813
2022-08-22,166.5,176.75,156.25,170.67616566889632,2650314
2022-08-23,166.29999999999998,176.70000000000002,156.5,170.82819255311753,2661438
2022-08-24,166.1,176.65,156.75,170.6106158324572,2667890
2022-08-25,165.9,176.6,157.0,170.42170715506356,2682142
2022-08-26,165.70000000000002,176.54999999999998,157.25,170.34443774316935,2690242
2022-08-29,167.0,177.5,156.5,171.32187001342757,2697445
2022-08-30,166.79999999999998,177.45000000000002,156.75,171.4236994615234,2707967
2022-08-31,166.6,177.4,157.0,171.2660448798769,2717117
2022-09-01,166.4,177.35,157.25,171.07786355095723,2734549
2022-09-02,166.20000000000002,177.29999999999998,157.5,170.86133177539838,2739855
2022-09-05,167.5,178.25,156.75,171.8706891949131,2748731
2022-09-06,167.29999999999998,178.20000000000002,157.0,172.05002151499778,2759237
2022-09-07,167.1,178.15,157.25,171.80032448143425,2772928
2022-09-08,166.9,178.1,157.5,171.5698817744133,2778789
2022-09-09,166.70000000000002,178.04999999999998,157.75,171.47710141028645,2787804
2022-09-12,168.0,179.0,157.0,172.53891160445545,2804345
2022-09-13,167.79999999999998,178.95000000000002,157.25,172.39276132337093,2806877
2022-09-14,167.6,178.9,157.5,172.36514886891862,2823077
2022-09-15,167.4,178.85,157.75,172.0609185477599,2825097
2022-09-16,167.20000000000002,178.79999999999998,158.0,172.1605233282882,2840535
2022-09-19,168.5,179.75,157.25,173.25483588823104,2846618
2022-09-20,168.29999999999998,179.70000000000002,157.5,172.99335251944345,2856399
2022-09-21,168.1,179.65,157.75,172.98510207266438,2870012
2022-09-22,167.9,179.6,158.0,172.81067907070334,2876855
2022-09-23,167.70000000000002,179.54999999999998,158.25,172.65135448270723,2893539
2022-09-26,169.0,180.5,157.5,173.78912016301464,2899760
2022-09-27,168.79999999999998,180.45000000000002,157.75,173.79066419991835,2914589
2022-09-28,168.6,180.4,158.0,173.44276911936802,2923486
2022-09-29,168.4,180.35,158.25,173.58850747067117,2926522
2022-09-30,168.20000000000002,180.29999999999998,158.5,173.32199042677126,2939095
2022-10-03,169.5,181.25,157.75,174.32470755338034,2950922
2022-10-04,169.29999999999998,181.20000000000002,158.0,174.18415736571285,2958971
2022-10-05,169.1,181.15,158.25,174.09656028399303,2966557
2022-10-06,168.9,181.1,158.5,174.1780711901911,2977848
2022-10-07,168.70000000000002,181.04999999999998,158.75,174.00193165890119,2994655
